year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050
50000000.0,46737904.18325069,43682439.565151274,40808980.934420936,38097058.67024472,35529473.30187321,33091634.01722499,30771056.41034227,28556975.573262144,26440044.136146277,24412093.812821522,22465945.069527887,20595253.71335515,18794386.12651973,17058316.958204515,15382544.591273934,13763020.802155152,12196091.846905343,10678448.816061858,9207085.56164374,7779262.851297825,6392477.675312197,5044436.842408045,3733034.1646843846,2456330.6617244263,1212537.3167617582,10000.0
50000000.0,38929266.5957574,30309755.953671057,23598731.399456114,18373626.11942196,14305435.790674979,11138002.473273518,8671885.3525254,6751802.735526098,5256854.57386519,4092909.863222493,3186679.584355868,2481101.9818929397,1931749.6100874457,1504031.9113468917,1171017.184906994,911736.803589154,709864.9018417179,552690.4002153475,430316.6386979825,335038.22296927933,260855.8460347978,203098.5354670097,158129.54064806225,123117.34089106147,95857.35572217747,74633.13112145998
50000000.0,41068464.474726394,33732375.48623727,27706737.286093343,22757463.118890032,18692281.312660627,15353265.820811901,12610701.03866089,10358042.552152801,8507778.051615832,6988027.613432833,5739751.275813469,4714455.427290219,3872308.9046669886,3180595.6137296567,2612443.55941854,2145780.9102441617,1762478.5416581687,1447645.7475111217,1189051.7590729843,976650.5985219958,802190.8081924171,658894.8941640467,541196.0310710953,444521.79951812397,365116.5546350305,299895.525063265
50000000.0,39472028.736492164,31160821.051489264,24599616.479941484,19419935.37205873,15330884.941334454,12102822.619204171,9554459.24435789,7542677.797098756,5954495.895143669,4700720.6616887115,3710939.6208079867,2929566.3070384027,2312718.5091375806,1825753.8290419185,1441324.1521140644,1137839.767016931,898256.8796243167,709120.427305656,559808.4376848496,441935.4947845432,348881.8109962274,275421.4573856504,217428.8736114589,171647.1749466925,135505.24444067088,106973.3380501511
50000000.0,39703113.386553876,31526744.251711074,25034198.034691412,19878712.06225595,15784935.179728081,12534221.424802946,9952952.288822485,7903263.865081603,6275683.627183778,4983283.572564346,3957037.454377469,3142134.1345197847,2495050.1563720065,1981225.1852715348,1573216.16350264,1249231.594422092,991967.6727881159,787684.0997700511,625470.2225191188,496662.3032917933,394380.7948484217,313162.9083069225,248670.84913945443,197460.13838628793,156795.6452735081,124505.5056562395
50000000.0,45803950.6684505,41960037.93675693,38438710.15403052,35212895.673081614,32257794.726062484,29550688.76611137,27070765.809233986,24798960.433666598,22717807.20665041,20811306.411775693,19064801.044619624,17464864.131031614,15999195.50177925,14656527.229967838,13426537.004244965,12299768.771811228,11267560.041147789,10321975.285570746,9455744.935624955,8662209.49129632,7935268.324382405,7269332.77741859,6659283.1985886255,6100429.582307893,5588475.512887736,5119485.134083069
50000000.0,45992664.88099979,42394698.70488427,39130161.299659364,36142461.42222429,33388294.996090006,30833785.723359276,28451932.57405061,26220866.625546936,24122627.577461813,22142284.44494087,20267290.40828101,18487000.761494827,16792306.85293858,15175354.057954837,13629321.647812264,12148248.936896998,10726896.502802791,9360634.316907829,8045350.756736963,6777377.990552175,5553430.321430703,4370552.880237471,3226078.6505538654,2117592.252837103,1042899.2508897616,10000.0
50000000.0,39433802.91245336,31100496.2427643,24528216.786333278,19344817.33092393,15256794.280101327,12032668.37434723,9489877.463698383,7484439.151336297,5902797.968080905,4655395.434106651,3671598.920561938,2895702.16414032,2283770.9686774807,1801155.4855202092,1420528.2086137638,1120336.5882011116,883582.6442946615,696860.4770396012,549597.1741811571,433454.132958021,341854.89701309905,269612.77266943175,212637.13880252943,167701.82046813867,132262.41072800432,104312.19674748158
50000000.0,39567090.75789803,31311093.420874804,24777777.502255548,19607691.42421499,15516386.122695467,12278765.159025623,9716700.308841662,7689231.259744678,6084810.222255686,4815164.766171529,3810441.2263468355,3015361.4766100305,2386181.62425797,1888285.2978368732,1494279.1151263216,1182485.5473166946,935750.2594116477,740498.3088173459,585987.2758209184,463716.2345075944,366958.04673345445,290389.2467888715,229797.15365625845,181848.09669247645,143904.00291964473,113877.25487892808
50000000.0,46683635.4915611,43586556.121640936,40681552.535787515,37946185.182678774,35361730.733524576,32912404.241655745,30584774.73374319,28367319.234693956,26250077.649478644,24224382.3117551,22282643.615529045,20418178.328026425,18625070.775593728,16898059.627314843,15232444.812894003,13624010.42519154,12068960.422513608,10563864.662369227,9105613.336471042,7691378.284808176,6318579.978969801,4984859.206077585,3688052.6724364758,2426171.893290374,1197384.8514346464,10000.0
50000000.0,40970124.366685525,33571021.81243358,27508178.77544233,22540270.11061782,18469553.393813934,15133997.990833912,12400835.596992685,10161275.533192225,8326174.446380883,6822488.051338877,5590363.679071593,4580757.903731298,3753484.4201909793,3075614.470072818,2520166.1468572184,2065030.4092290183,1692091.053742008,1386503.6182313203,1136104.5134759329,930926.8642132346,762803.7880620961,625043.3212856576,512162.05215279147,419666.85945193504,343876.0684864423,281772.9058523283
50000000.0,46784871.51129816,43765692.62442678,40919944.4780583,38228780.03674601,35676266.793012924,33248815.17008711,30934740.526613068,28723922.958069183,26607539.80767097,24577853.00076244,22628038.248295214,20752046.60129603,18944491.270713586,17200554.37401325,15515909.541314587,13886657.250594337,12309270.459479049,10780548.626763947,9297578.616483893,7857701.284083985,6458482.7816319745,5097689.804227695,3773268.145356218,2483324.044187557,1226107.8996792075,10000.0
50000000.0,40526913.598646805,32848614.51664367,26625059.247025467,21580629.513261065,17491926.15376677,14177875.598152326,11491710.787573641,9314471.40377269,7549735.555955245,6119349.611376598,4959967.059603445,4020243.129533663,3258560.9191232836,2641188.3365047285,2140784.2302256166,1735187.5506339837,1406435.9188398204,1139970.1392970972,923989.4268066164,748928.7933250985,607035.4499725016,492025.4646470249,398805.4698816807,323247.0964112524,262004.14294544546,212364.38527275156
50000000.0,40893709.97862285,33445910.31631436,27354547.128927786,22372578.337738864,18297954.60035027,14965424.972574629,12239834.970706135,10010645.229565248,8187448.454334513,6696302.8511295905,5476733.334462375,4479278.892195207,3663486.6386159565,2996271.202202417,2450572.9112033052,2004260.3582443492,1639232.8362339032,1340686.243847692,1096512.688564735,896809.4374809255,733477.3008487374,599892.1603362273,490636.320464784,401278.78788131045,328195.5674438325,268422.68702635285
50000000.0,45547065.72020517,41490703.91441377,37795596.35934756,34429570.22627101,31363317.9562877,28570142.083174534,26025722.781958997,23707906.119314544,21596511.16209748,19673154.26454397,17921089.004218373,16325060.373055609,14871171.953957617,13546764.926467592,12340307.848039795,11241296.251244642,10240161.182714714,9328185.88749202,8497429.913357787,7740659.974330889,7051286.971372214,6423308.621942334,5851257.198895359,5330151.923678211,4855455.599328989,4423035.105683513
50000000.0,40512957.09066751,32825993.844605338,26597561.601700235,21550917.43772135,17461827.868378464,14148605.663124777,11464037.08245899,9288840.848149642,7526368.21406252,6098308.650097575,4941210.333340991,4003660.8442121306,3244002.7997430344,2628482.924559896,2129752.318724946,1725651.2860450675,1398224.7300999803,1132924.369873013,917962.3276727382,743787.3678370981,602660.5143552977,488311.1911663157,395658.6066922737,320586.00310954783,259757.73975691423,210471.08329481285
