year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050
50000000.0,40692718.71124678,33117947.122253083,26953186.130795788,21935968.43184702,17852683.861118805,14529484.852026448,11824884.802056668,9623734.220859783,7832318.192024937,6374366.420901036,5187805.994562855,4222118.601305321,3436189.692168803,2796558.0116382153,2275990.9705455503,1852325.2070749528,1507522.97226506,1226904.1652224956,998521.3216211214,812650.9453582134,661379.5265978109,538266.6207444458,438070.6437921416,356525.70966976794,290160.0083383902,0.0
50000000.0,40242122.71257,32388568.808270834,26067695.209339038,20980387.78896189,16885906.799214188,13590494.670539945,10938207.08512794,8803533.435504423,7085457.456315638,5702676.968634958,4589756.527239094,3694030.907799494,2973112.9019138715,2392887.484742862,1925897.435967904,1550044.0190008862,1247541.2324503767,1004074.1473051774,808121.5009674805,650410.4921719921,523477.976790567,421317.2995866773,339094.04941791366,272917.2869555591,219655.41904094577,0.0
50000000.0,39965249.92750568,31944424.03535986,25533337.807267524,20408924.539017536,16312955.39906879,13039026.791600743,10422159.290755328,8330484.016786241,6658597.514959072,5322250.277040151,4254101.249972921,3400324.393441641,2717896.2843697867,2172428.0856375517,1736432.6278407495,1387939.2790786205,1109386.8034515826,886738.4173243825,708774.4493737953,566526.9602290794,452827.8311245044,361947.5489004233,289306.4850490699,231244.1196126852,184834.58069173974,0.0
50000000.0,40764944.93914174,33235614.717825167,27096960.079813443,22092121.71343434,18011682.50473937,14684904.911340065,11972586.802946199,9761236.836023938,7958325.64316876,6488414.133030687,5289996.897506902,4312928.6451019915,3516325.974880597,2866856.69508163,2337345.10646825,1905634.8913790125,1553662.0284234565,1266698.9408543492,1032738.2515679344,841990.3592342471,686473.8126694454,559681.343512653,456307.5830351637,372027.069954826,303313.2604515741,0.0
50000000.0,40823221.09576878,33330707.61268042,27213336.923017528,22218721.399239853,18140795.52292915,14811314.129713383,12092911.02872347,9873431.612340778,8061305.633690807,6581769.244094526,5373780.421060036,4387500.5249809455,3582238.0797819747,2924769.9429724347,2387970.600724455,1949693.036071404,1591854.9976084724,1299692.970395503,1061153.0697414416,866393.7276501728,707379.6539970057,577550.3202753636,471549.28837066476,385003.2171341615,314341.429113003,0.0
50000000.0,40119252.19087351,32191087.927098177,25829647.496916715,20725322.838603325,16629689.073983945,13343413.796299513,10706555.663618423,8590780.13528665,6893113.495278232,5530931.173947619,4437936.452359373,3560933.8347855243,2857240.051055494,2292606.6835631942,1839553.314247078,1476030.0666567145,1184344.4497102515,950300.2731757375,762506.7263318683,611823.9930189117,490918.4214470594,393905.59910360194,316063.9613966904,253604.9955144068,203488.85543815658,0.0
50000000.0,34954600.775782764,28523993.239387996,24374704.001430437,21305385.94436395,18868400.938450243,16847193.127325993,15120354.171440132,13612940.188586315,12275422.302258303,11073353.341366637,9981804.963029789,8982154.43351545,8060122.351236648,7204518.889809164,6406412.13988058,5658558.727176821,4955003.313184736,4290790.219805102,3661751.4986531152,3064348.347092888,2495550.526452717,1952743.3524461235,1433655.021924224,936299.1629803752,458928.93506438436,0.0
50000000.0,40897288.39986323,33451763.96923175,27361728.77067649,22380410.253063835,18305961.852536153,14973284.026401315,12247334.302415999,10017655.261908896,8193898.726733912,6702164.786930178,5482007.323889829,4483984.690705695,3667656.301527246,2999943.950302711,2453791.4583790996,2007068.3389290203,1641673.0539082915,1342799.5268794326,1098337.1902797613,898380.2566233368,734826.3289573548,601048.0859836347,491624.7382931699,402122.374129661,328914.29413636884,0.0
50000000.0,40738137.59455048,33191917.093450546,27043537.71159801,22034067.206769887,17952537.23273929,14627058.639172474,11917582.54892333,9710002.353449047,7911348.238364324,6445871.861857809,5251856.296504093,4279016.888675801,3486383.575605601,2840575.476208038,2314395.091949376,1885682.9140797202,1536384.2002694511,1251788.6189734058,1019910.7399806189,830985.2811898051,677055.8544831297,551639.8911825938,449455.63579278725,366199.7106714548,298365.88400836615,0.0
50000000.0,40373480.83047065,32600359.087367613,26323799.453605916,21255668.252506245,17163306.294628087,13858848.353473267,11190598.96662705,9036068.657212038,7296350.894295337,5891581.659264402,4757273.183629275,3841353.5536913727,3101776.281260378,2504590.104637488,2022380.4115553624,1633010.7355569948,1318606.552559262,1064734.7274536872,859740.9421677561,694214.6889556136,560557.2687356124,452632.96287356433,365487.36499629973,295119.9424891468,238300.3868155032,0.0
50000000.0,40098901.06362826,32158437.33021294,25790359.937301964,20683301.830424666,16587553.475347197,13302853.313911805,10668595.977970174,8555979.492168967,6861707.503178313,5502938.605950057,4413235.814384234,3539318.125829086,2838455.3472065344,2276378.802823228,1825605.7679549826,1464095.7014083185,1174172.5735691115,941660.5971834713,755191.1024395425,605646.666017111,485715.31480272894,389533.00706727343,312396.91022816417,250535.45591644634,200923.92919449153,0.0
50000000.0,40680630.96475651,33098274.713814117,26929173.98405608,21909915.780622143,17826183.96680769,14503608.229271261,11800318.680647794,9600888.190279108,7811403.788052665,6355456.696369431,5170879.769549908,4207093.033363701,3422943.9824933335,2784950.4192969063,2265870.8052512263,1843541.0808448163,1499928.2875643265,1220360.5828000705,992900.7702564972,807836.5963885408,657266.0491501439,534759.9518228102,435087.4450966941,353992.63582754764,288012.8756468381,0.0
50000000.0,39770772.64727625,31634287.139226735,25162400.833456833,20014562.456140924,15919892.26155783,12662928.314070981,10072288.860553484,8011654.2062153155,6372593.559279676,5068859.392392178,4031849.0895168036,3206995.069746011,2550893.435996089,2029020.057808596,1613913.90831738,1283732.0623993513,1021100.319874073,812198.9734354559,646035.6143370536,513866.7107968481,408737.52252210205,325116.14161274955,258602.40304080665,205696.34754750444,163614.0534537384,0.0
50000000.0,38898043.17281259,30261155.25347984,23541994.47018086,18314750.345504206,14248158.992774138,11084510.072680524,8623315.02713206,6708601.604362928,5219029.49671418,4060200.693667411,3158677.2374511696,2457327.2710271203,1911704.4455628535,1487231.241143232,1157007.7005189017,900106.7097212172,700247.7930974836,544765.3777514533,423806.1436565916,329704.5934571465,256497.27021141403,199544.83780784308,155238.0743192274,120769.14633867188,93953.66936450757,0.0
50000000.0,40373092.483018205,32599731.932846814,26323039.844928525,21254850.441869445,17162480.852046307,13858048.533553893,11189845.501586521,9035373.346124755,7295719.274433847,5891014.979937122,4756769.852076943,3840910.1831667037,3101388.440879114,2504252.8469875227,2022088.6358457773,1632759.4300772336,1318390.9494605644,1064550.3946269108,859583.8307021158,694081.1498768715,560444.0490939715,452537.18851256196,365406.5152764541,295051.82070307364,238243.0888905619,0.0
50000000.0,40564317.53586303,32909277.143006492,26698847.358092688,21660410.441504188,17572795.34212598,14256569.005014658,11566159.841827149,9383467.609888474,7612679.194300034,6176062.72272489,5010555.388120384,4064995.1958948933,3297875.1181607633,2675521.0697339,2170613.7249315567,1760989.287716522,1428666.5728837254,1159057.6903065725,940327.6838395959,762875.0151006397,618910.0870543732,502113.30594844423,407357.6716294925,330483.7188529712,268116.9302396963,0.0
50000000.0,39494460.14764914,31196247.647084925,24641579.189079773,19464117.345165033,15374496.135955734,12144148.498633789,9592531.778128507,7577037.280527085,5985019.938260577,4727502.628690356,3734203.2833343563,2949606.8551373864,2329862.607829124,1840333.3182881055,1453659.4179504095,1148229.8790099458,906974.383937966,716409.2732275327,565883.9498178212,446985.6220854847,353069.1167605465,278885.48322530184,220288.63205999119,174003.6119974692,137443.5743916211,0.0
50000000.0,39603974.720354974,31369496.27301031,24847134.7477314,19680905.92844816,15588842.017278904,12347602.10343842,9780282.431231542,7746761.163288517,6136050.665510121,4860239.908793603,3849696.369654445,3049265.554096738,2415260.7184019284,1913078.4886931272,1515310.2420851497,1200246.170420705,950690.3798308895,753022.3553941441,596453.5665378368,472438.639420601,374208.9586506477,296403.24277061224,234774.93067437113,185960.40838801773,147295.42625571883,0.0
50000000.0,39954754.784718424,31927648.598139603,25513227.41182654,20387494.900125712,16291547.188184408,13018495.45935154,10403015.87488722,8312998.96605304,6642876.7042853385,5308290.195696785,4241828.661903801,3389624.480503133,2708632.298615626,2164454.7858631103,1729605.2042354161,1382119.036191978,1104444.543486837,882556.2181667369,705246.345611609,563558.8960346122,450337.1499561914,359862.2079389719,287564.12548977934,229791.08237652277,183624.9269613799,0.0
50000000.0,40607368.10851206,32979166.894004047,26783943.399537534,21752508.98045145,17666242.78905813,14347592.480592605,11652359.386606874,9463432.938892422,7685702.098396453,6241922.685638966,5069361.044012276,4117068.1997831496,3343666.0783288684,2715549.5854929066,2205426.432700556,1791131.2597782812,1454662.527929592,1181400.3349059129,959471.165660877,779231.9762698873,632851.1940462933,513968.4278909847,417418.1029504488,339005.0112333133,275322.0256356285,0.0
50000000.0,40403533.08952407,32648909.722325332,26382626.086057108,21319026.121130988,17227279.546430875,13920859.183934024,11249037.893453665,9090017.495069306,7345376.45292771,5935583.211417512,4796370.65376262,3875806.408378405,3131925.4493901264,2530817.0705671296,2045079.025083828,1652568.3612133216,1335392.00929966,1079091.1047044971,871981.8631107843,704622.9611932285,569385.1425641809,460103.42896550527,371796.08233622566,300437.5063045422,242774.73454619333,0.0
50000000.0,41295675.400843926,34106656.136237316,28169148.016205154,23265279.855910692,19215108.900789615,15870017.999177493,13107262.237991687,10825464.935476875,8940897.720773416,7384408.201384086,6098882.482233738,5037149.425884353,4160249.7527373508,3436006.467509658,2837844.1551495837,2343813.821384787,1935787.4953583546,1598793.0410666252,1320464.7691403101,1090589.689693371,900732.7564216905,743927.3506419511,614419.6478783964,507457.4867737413,419115.9930707296,0.0
50000000.0,40827836.974395946,33338245.44015705,27222568.996862616,22228772.180563048,18151053.73458032,14821365.255778918,12102485.688018357,9882366.253107471,8069512.766062879,6589215.033512442,5380467.943549698,4393457.360904209,3587507.217699138,2929403.1965737836,2392023.9228397757,1953223.2552111484,1594917.6127671944,1302340.7256330354,1063435.096625242,868355.0951573275,709061.2052193888,578988.7058313183,472777.12983395107,386049.35164166754,315231.1998579451,0.0
50000000.0,40248842.75725785,32399386.86596935,26080756.547999308,20994405.38581494,16900010.423115857,13604117.242320174,10950999.514748901,8815301.150078708,7096113.396947844,5712207.046028493,4598194.463850022,3701440.1188558615,2979573.6263847067,2398487.8074406134,1930727.1723375472,1554190.68733158,1251087.531784065,1007096.5068468532,810689.3789092528,652586.1867339511,525316.7763082659,422867.8465476198,340398.829255908,274013.17906951386,220574.2671557041,0.0
50000000.0,41204262.49170779,33955824.949711144,27982494.487007566,23059960.960308515,19003373.68914172,15660399.954308176,12905504.608848853,10635235.989819055,8764341.107715242,7222564.231383274,5952008.649062723,4904962.534577911,4042107.275734811,3331040.984180379,2745061.7416561,2262164.89118285,1864216.7195164748,1536273.5010477444,1266020.331924523,1043308.6815291415,859775.2954720866,708528.1391703493,583887.5885827265,481173.14931225916,396527.69496448047,0.0
50000000.0,39715929.60242035,31547101.283688184,25058449.074867696,19904391.988065615,15810428.61953987,12558517.400754752,9975463.859982934,7923696.408291412,6293939.374853054,4999393.062671308,3971110.8586376472,3154327.1861011973,2505540.7293239166,1990197.5844365126,1580850.9431677512,1255699.2954154043,997425.2963705406,792273.4570865128,629317.5369502829,499878.6199017201,397062.8815554351,315394.4290317966,250523.6588084479,198995.599939542,158065.90476780507,0.0
50000000.0,39999313.78175063,31998902.060218915,25598682.483564056,20478594.66118964,16382594.673244152,13105850.897886584,10484500.848828075,8387456.785946098,6709850.3162386315,5367788.164556155,4294156.862160979,3435266.555152692,2748166.097270122,2198495.1609815327,1758765.955835213,1406988.626722265,1125571.591352366,900441.8253265532,720341.1022689822,576262.9955909825,461002.4876291056,368795.66313688434,295031.4690232207,236021.12609901285,188813.66163913105,0.0
50000000.0,39909974.91686577,31856121.957297105,25427540.565286893,20296250.12316374,16200456.666437974,12931196.38398621,10321674.466599103,8238755.3812404815,6576170.412230012,5249095.924022692,4189825.73327936,3344316.79842436,2669431.9907833813,2130739.275888877,1700755.0211021164,1357541.8046383797,1083589.1874342887,864920.3458137888,690378.9861303036,551060.1603918328,439855.9435784415,351092.7935049986,280242.09164553654,223689.09696446723,178548.52498056486,0.0
